idVendedor,nomeVendedor,mes,ano,mediaVendas
77,Sarah Kowalczyk,10,2020,49.52
77,Sarah Kowalczyk,11,2020,48.97
77,Sarah Kowalczyk,0,2021,50.71
77,Sarah Kowalczyk,1,2021,50.19
77,Sarah Kowalczyk,2,2021,44.05
77,Sarah Kowalczyk,3,2021,54.84
77,Sarah Kowalczyk,4,2021,50.69
77,Sarah Kowalczyk,5,2021,49.12
77,Sarah Kowalczyk,6,2021,54.03
77,Sarah Kowalczyk,7,2021,47.00
77,Sarah Kowalczyk,8,2021,49.89
77,Sarah Kowalczyk,9,2021,53.57
77,Sarah Kowalczyk,10,2021,49.44
63,Sombun Schmid,0,2020,50.83
63,Sombun Schmid,1,2020,42.26
63,Sombun Schmid,2,2020,51.47
63,Sombun Schmid,3,2020,49.31
63,Sombun Schmid,4,2020,51.63
63,Sombun Schmid,5,2020,57.71
63,Sombun Schmid,6,2020,43.33
63,Sombun Schmid,7,2020,51.38
63,Sombun Schmid,8,2020,67.93
63,Sombun Schmid,9,2020,50.14
63,Sombun Schmid,10,2020,44.00
63,Sombun Schmid,11,2020,58.81
63,Sombun Schmid,0,2021,45.82
63,Sombun Schmid,1,2021,48.77
63,Sombun Schmid,2,2021,64.19
63,Sombun Schmid,3,2021,43.81
63,Sombun Schmid,4,2021,50.35
63,Sombun Schmid,5,2021,54.00
63,Sombun Schmid,6,2021,55.13
63,Sombun Schmid,7,2021,50.64
63,Sombun Schmid,8,2021,52.00
63,Sombun Schmid,9,2021,52.20
63,Sombun Schmid,10,2021,70.00
106,Somkhit Shemesh,0,2020,56.94
106,Somkhit Shemesh,1,2020,62.12
106,Somkhit Shemesh,2,2020,49.47
106,Somkhit Shemesh,3,2020,48.38
106,Somkhit Shemesh,4,2020,43.45
106,Somkhit Shemesh,5,2020,56.12
106,Somkhit Shemesh,6,2020,48.35
106,Somkhit Shemesh,7,2020,50.97
106,Somkhit Shemesh,8,2020,44.80
106,Somkhit Shemesh,9,2020,46.85
106,Somkhit Shemesh,10,2020,53.60
106,Somkhit Shemesh,11,2020,49.18
106,Somkhit Shemesh,0,2021,54.16
106,Somkhit Shemesh,1,2021,57.59
106,Somkhit Shemesh,2,2021,44.08
106,Somkhit Shemesh,3,2021,43.75
106,Somkhit Shemesh,4,2021,52.31
106,Somkhit Shemesh,5,2021,45.80
106,Somkhit Shemesh,6,2021,53.16
106,Somkhit Shemesh,7,2021,45.23
106,Somkhit Shemesh,8,2021,51.00
106,Somkhit Shemesh,9,2021,41.81
106,Somkhit Shemesh,10,2021,46.00
17,Somphong Kowalczyk,0,2020,50.11
17,Somphong Kowalczyk,1,2020,54.06
17,Somphong Kowalczyk,2,2020,53.59
17,Somphong Kowalczyk,3,2020,41.14
17,Somphong Kowalczyk,4,2020,46.25
17,Somphong Kowalczyk,5,2020,47.06
17,Somphong Kowalczyk,6,2020,48.37
17,Somphong Kowalczyk,7,2020,49.91
17,Somphong Kowalczyk,8,2020,51.61
17,Somphong Kowalczyk,9,2020,50.50
17,Somphong Kowalczyk,10,2020,53.41
17,Somphong Kowalczyk,11,2020,46.71
17,Somphong Kowalczyk,0,2021,48.30
17,Somphong Kowalczyk,1,2021,45.00
17,Somphong Kowalczyk,2,2021,63.97
17,Somphong Kowalczyk,3,2021,48.79
17,Somphong Kowalczyk,4,2021,46.00
17,Somphong Kowalczyk,5,2021,49.49
17,Somphong Kowalczyk,6,2021,48.49
17,Somphong Kowalczyk,7,2021,51.18
17,Somphong Kowalczyk,8,2021,52.08
17,Somphong Kowalczyk,9,2021,51.38
17,Somphong Kowalczyk,10,2021,57.75
85,Suman Mbatha,0,2020,49.69
85,Suman Mbatha,1,2020,49.93
85,Suman Mbatha,2,2020,55.55
85,Suman Mbatha,3,2020,50.91
85,Suman Mbatha,4,2020,44.34
85,Suman Mbatha,5,2020,55.58
85,Suman Mbatha,6,2020,39.74
85,Suman Mbatha,7,2020,42.45
85,Suman Mbatha,8,2020,52.07
85,Suman Mbatha,9,2020,43.27
85,Suman Mbatha,10,2020,47.61
85,Suman Mbatha,11,2020,55.09
85,Suman Mbatha,0,2021,44.68
85,Suman Mbatha,1,2021,55.42
85,Suman Mbatha,2,2021,50.06
85,Suman Mbatha,3,2021,50.32
85,Suman Mbatha,4,2021,47.48
85,Suman Mbatha,5,2021,48.65
85,Suman Mbatha,6,2021,46.68
85,Suman Mbatha,7,2021,37.57
85,Suman Mbatha,8,2021,47.70
85,Suman Mbatha,9,2021,49.27
85,Suman Mbatha,10,2021,45.38
37,Sunday Cano,0,2020,41.96
37,Sunday Cano,1,2020,60.26
37,Sunday Cano,2,2020,48.63
37,Sunday Cano,3,2020,52.30
37,Sunday Cano,4,2020,54.97
37,Sunday Cano,5,2020,51.67
37,Sunday Cano,6,2020,45.45
37,Sunday Cano,7,2020,54.00
37,Sunday Cano,8,2020,56.09
37,Sunday Cano,9,2020,44.07
37,Sunday Cano,10,2020,49.00
37,Sunday Cano,11,2020,43.71
37,Sunday Cano,0,2021,39.00
37,Sunday Cano,1,2021,53.96
37,Sunday Cano,2,2021,52.86
37,Sunday Cano,3,2021,55.75
37,Sunday Cano,4,2021,52.72
37,Sunday Cano,5,2021,54.08
37,Sunday Cano,6,2021,50.13
37,Sunday Cano,7,2021,50.65
37,Sunday Cano,8,2021,50.30
37,Sunday Cano,9,2021,55.84
37,Sunday Cano,10,2021,50.00
109,Sunday Richter,0,2020,51.36
109,Sunday Richter,1,2020,58.92
109,Sunday Richter,2,2020,52.12
109,Sunday Richter,3,2020,50.12
109,Sunday Richter,4,2020,45.35
109,Sunday Richter,5,2020,46.80
109,Sunday Richter,6,2020,40.84
109,Sunday Richter,7,2020,49.92
109,Sunday Richter,8,2020,58.00
109,Sunday Richter,9,2020,50.54
109,Sunday Richter,10,2020,58.32
109,Sunday Richter,11,2020,50.60
109,Sunday Richter,0,2021,46.88
109,Sunday Richter,1,2021,52.21
109,Sunday Richter,2,2021,47.63
109,Sunday Richter,3,2021,46.61
109,Sunday Richter,4,2021,44.85
109,Sunday Richter,5,2021,57.71
109,Sunday Richter,6,2021,47.21
109,Sunday Richter,7,2021,48.96
109,Sunday Richter,8,2021,55.34
109,Sunday Richter,9,2021,51.27
109,Sunday Richter,10,2021,50.50
88,Suphaphon Aminu,0,2020,55.38
88,Suphaphon Aminu,1,2020,47.16
88,Suphaphon Aminu,2,2020,40.79
88,Suphaphon Aminu,3,2020,49.76
88,Suphaphon Aminu,4,2020,49.61
88,Suphaphon Aminu,5,2020,45.39
88,Suphaphon Aminu,6,2020,53.29
88,Suphaphon Aminu,7,2020,58.92
88,Suphaphon Aminu,8,2020,37.46
88,Suphaphon Aminu,9,2020,50.25
88,Suphaphon Aminu,10,2020,44.50
88,Suphaphon Aminu,11,2020,49.13
88,Suphaphon Aminu,0,2021,44.90
88,Suphaphon Aminu,1,2021,53.81
88,Suphaphon Aminu,2,2021,50.16
88,Suphaphon Aminu,3,2021,47.42
88,Suphaphon Aminu,4,2021,48.90
88,Suphaphon Aminu,5,2021,52.14
88,Suphaphon Aminu,6,2021,50.77
88,Suphaphon Aminu,7,2021,43.54
88,Suphaphon Aminu,8,2021,52.71
88,Suphaphon Aminu,9,2021,43.90
88,Suphaphon Aminu,10,2021,37.67
53,Susanne Vaknin,0,2020,50.30
53,Susanne Vaknin,1,2020,44.91
53,Susanne Vaknin,2,2020,55.03
53,Susanne Vaknin,3,2020,55.97
53,Susanne Vaknin,4,2020,37.66
53,Susanne Vaknin,5,2020,47.61
53,Susanne Vaknin,6,2020,51.05
53,Susanne Vaknin,7,2020,46.79
53,Susanne Vaknin,8,2020,51.59
53,Susanne Vaknin,9,2020,53.16
53,Susanne Vaknin,10,2020,53.81
53,Susanne Vaknin,11,2020,51.24
53,Susanne Vaknin,0,2021,62.36
53,Susanne Vaknin,1,2021,45.00
53,Susanne Vaknin,2,2021,39.67
53,Susanne Vaknin,3,2021,48.48
53,Susanne Vaknin,4,2021,54.37
53,Susanne Vaknin,5,2021,52.21
53,Susanne Vaknin,6,2021,47.91
53,Susanne Vaknin,7,2021,48.36
53,Susanne Vaknin,8,2021,60.50
53,Susanne Vaknin,9,2021,56.34
53,Susanne Vaknin,10,2021,34.50
57,Tadashi Gumede,0,2020,43.71
57,Tadashi Gumede,1,2020,47.44
57,Tadashi Gumede,2,2020,48.96
57,Tadashi Gumede,3,2020,45.38
57,Tadashi Gumede,4,2020,46.19
57,Tadashi Gumede,5,2020,51.45
57,Tadashi Gumede,6,2020,48.28
57,Tadashi Gumede,7,2020,48.47
57,Tadashi Gumede,8,2020,54.69
57,Tadashi Gumede,9,2020,41.33
57,Tadashi Gumede,10,2020,53.97
57,Tadashi Gumede,11,2020,49.76
57,Tadashi Gumede,0,2021,46.78
57,Tadashi Gumede,1,2021,53.38
57,Tadashi Gumede,2,2021,54.50
57,Tadashi Gumede,3,2021,51.94
57,Tadashi Gumede,4,2021,57.75
57,Tadashi Gumede,5,2021,45.24
57,Tadashi Gumede,6,2021,49.03
57,Tadashi Gumede,7,2021,55.34
57,Tadashi Gumede,8,2021,45.83
57,Tadashi Gumede,9,2021,50.67
57,Tadashi Gumede,10,2021,44.86
112,Tatyana Van-Beek,0,2020,42.38
112,Tatyana Van-Beek,1,2020,59.08
112,Tatyana Van-Beek,2,2020,45.31
112,Tatyana Van-Beek,3,2020,45.51
112,Tatyana Van-Beek,4,2020,54.48
112,Tatyana Van-Beek,5,2020,47.31
112,Tatyana Van-Beek,6,2020,49.09
112,Tatyana Van-Beek,7,2020,40.81
112,Tatyana Van-Beek,8,2020,55.16
112,Tatyana Van-Beek,9,2020,56.46
112,Tatyana Van-Beek,10,2020,51.58
112,Tatyana Van-Beek,11,2020,49.79
112,Tatyana Van-Beek,0,2021,50.40
112,Tatyana Van-Beek,1,2021,50.88
112,Tatyana Van-Beek,2,2021,58.94
112,Tatyana Van-Beek,3,2021,48.91
112,Tatyana Van-Beek,4,2021,46.03
112,Tatyana Van-Beek,5,2021,48.13
112,Tatyana Van-Beek,6,2021,51.78
112,Tatyana Van-Beek,7,2021,54.03
112,Tatyana Van-Beek,8,2021,48.15
112,Tatyana Van-Beek,9,2021,48.38
112,Tatyana Van-Beek,10,2021,86.00
75,Tebogo Kim,0,2020,50.09
75,Tebogo Kim,1,2020,51.15
75,Tebogo Kim,2,2020,44.24
75,Tebogo Kim,3,2020,54.09
75,Tebogo Kim,4,2020,39.67
75,Tebogo Kim,5,2020,45.81
75,Tebogo Kim,6,2020,56.03
75,Tebogo Kim,7,2020,62.38
75,Tebogo Kim,8,2020,51.62
75,Tebogo Kim,9,2020,41.77
75,Tebogo Kim,10,2020,56.17
75,Tebogo Kim,11,2020,55.31
75,Tebogo Kim,0,2021,52.97
75,Tebogo Kim,1,2021,67.11
75,Tebogo Kim,2,2021,48.07
75,Tebogo Kim,3,2021,54.50
75,Tebogo Kim,4,2021,49.21
75,Tebogo Kim,5,2021,45.03
75,Tebogo Kim,6,2021,47.67
75,Tebogo Kim,7,2021,45.38
75,Tebogo Kim,8,2021,52.13
75,Tebogo Kim,9,2021,54.50
75,Tebogo Kim,10,2021,52.00
145,Urai Andreev,0,2020,52.70
145,Urai Andreev,1,2020,54.43
145,Urai Andreev,2,2020,42.13
145,Urai Andreev,3,2020,52.93
145,Urai Andreev,4,2020,51.35
145,Urai Andreev,5,2020,43.51
145,Urai Andreev,6,2020,49.30
145,Urai Andreev,7,2020,49.44
145,Urai Andreev,8,2020,53.60
145,Urai Andreev,9,2020,43.44
145,Urai Andreev,10,2020,52.68
145,Urai Andreev,11,2020,47.97
145,Urai Andreev,0,2021,54.29
145,Urai Andreev,1,2021,53.52
145,Urai Andreev,2,2021,49.43
145,Urai Andreev,3,2021,48.00
145,Urai Andreev,4,2021,42.71
145,Urai Andreev,5,2021,46.97
145,Urai Andreev,6,2021,53.45
145,Urai Andreev,7,2021,58.94
145,Urai Andreev,8,2021,36.16
145,Urai Andreev,9,2021,56.00
145,Urai Andreev,10,2021,43.80
26,Uriy Rowlands,0,2020,44.40
26,Uriy Rowlands,1,2020,53.00
26,Uriy Rowlands,2,2020,50.95
26,Uriy Rowlands,3,2020,58.62
26,Uriy Rowlands,4,2020,44.60
26,Uriy Rowlands,5,2020,53.58
26,Uriy Rowlands,6,2020,49.58
26,Uriy Rowlands,7,2020,55.95
26,Uriy Rowlands,8,2020,50.47
26,Uriy Rowlands,9,2020,56.20
26,Uriy Rowlands,10,2020,42.03
26,Uriy Rowlands,11,2020,47.11
26,Uriy Rowlands,0,2021,52.09
26,Uriy Rowlands,1,2021,58.09
26,Uriy Rowlands,2,2021,51.93
26,Uriy Rowlands,3,2021,46.58
26,Uriy Rowlands,4,2021,45.27
26,Uriy Rowlands,5,2021,53.43
26,Uriy Rowlands,6,2021,50.39
26,Uriy Rowlands,7,2021,47.97
26,Uriy Rowlands,8,2021,45.69
26,Uriy Rowlands,9,2021,56.47
26,Uriy Rowlands,10,2021,54.67
123,Victor Sulaiman,0,2020,54.53
123,Victor Sulaiman,1,2020,49.11
123,Victor Sulaiman,2,2020,48.76
123,Victor Sulaiman,3,2020,52.80
123,Victor Sulaiman,4,2020,63.47
123,Victor Sulaiman,5,2020,52.28
123,Victor Sulaiman,6,2020,51.08
123,Victor Sulaiman,7,2020,47.84
123,Victor Sulaiman,8,2020,45.43
123,Victor Sulaiman,9,2020,45.70
123,Victor Sulaiman,10,2020,54.13
123,Victor Sulaiman,11,2020,48.48
123,Victor Sulaiman,0,2021,50.67
123,Victor Sulaiman,1,2021,54.68
123,Victor Sulaiman,2,2021,48.70
123,Victor Sulaiman,3,2021,54.86
123,Victor Sulaiman,4,2021,50.97
123,Victor Sulaiman,5,2021,45.21
123,Victor Sulaiman,6,2021,44.67
123,Victor Sulaiman,7,2021,52.54
123,Victor Sulaiman,8,2021,57.35
123,Victor Sulaiman,9,2021,47.63
123,Victor Sulaiman,10,2021,56.83
27,Vijay Gomez,0,2020,44.66
27,Vijay Gomez,1,2020,55.39
27,Vijay Gomez,2,2020,45.79
27,Vijay Gomez,3,2020,48.36
27,Vijay Gomez,4,2020,53.61
27,Vijay Gomez,5,2020,48.33
27,Vijay Gomez,6,2020,54.15
27,Vijay Gomez,7,2020,54.70
27,Vijay Gomez,8,2020,53.96
27,Vijay Gomez,9,2020,49.12
27,Vijay Gomez,10,2020,53.24
27,Vijay Gomez,11,2020,42.67
27,Vijay Gomez,0,2021,47.98
27,Vijay Gomez,1,2021,56.07
27,Vijay Gomez,2,2021,40.40
27,Vijay Gomez,3,2021,45.30
27,Vijay Gomez,4,2021,46.12
27,Vijay Gomez,5,2021,37.37
27,Vijay Gomez,6,2021,40.70
27,Vijay Gomez,7,2021,55.58
27,Vijay Gomez,8,2021,54.32
27,Vijay Gomez,9,2021,54.20
27,Vijay Gomez,10,2021,34.71
90,Vijay Pietrzak,0,2020,44.17
90,Vijay Pietrzak,1,2020,53.11
90,Vijay Pietrzak,2,2020,55.52
90,Vijay Pietrzak,3,2020,53.94
90,Vijay Pietrzak,4,2020,55.64
90,Vijay Pietrzak,5,2020,53.70
90,Vijay Pietrzak,6,2020,49.26
90,Vijay Pietrzak,7,2020,49.71
90,Vijay Pietrzak,8,2020,45.66
90,Vijay Pietrzak,9,2020,52.75
90,Vijay Pietrzak,10,2020,42.63
90,Vijay Pietrzak,11,2020,53.19
90,Vijay Pietrzak,0,2021,48.58
90,Vijay Pietrzak,1,2021,46.31
90,Vijay Pietrzak,2,2021,51.97
90,Vijay Pietrzak,3,2021,50.58
90,Vijay Pietrzak,4,2021,47.92
90,Vijay Pietrzak,5,2021,45.22
90,Vijay Pietrzak,6,2021,51.37
90,Vijay Pietrzak,7,2021,59.73
90,Vijay Pietrzak,8,2021,48.96
90,Vijay Pietrzak,9,2021,51.46
90,Vijay Pietrzak,10,2021,51.43
2,Wanphen Okada,0,2020,50.18
2,Wanphen Okada,1,2020,54.88
2,Wanphen Okada,2,2020,51.38
2,Wanphen Okada,3,2020,57.17
2,Wanphen Okada,4,2020,46.29
2,Wanphen Okada,5,2020,47.00
2,Wanphen Okada,6,2020,54.00
2,Wanphen Okada,7,2020,50.80
2,Wanphen Okada,8,2020,55.61
2,Wanphen Okada,9,2020,50.21
2,Wanphen Okada,10,2020,58.77
2,Wanphen Okada,11,2020,43.83
2,Wanphen Okada,0,2021,57.04
2,Wanphen Okada,1,2021,51.77
2,Wanphen Okada,2,2021,46.17
2,Wanphen Okada,3,2021,50.64
2,Wanphen Okada,4,2021,50.11
2,Wanphen Okada,5,2021,57.75
2,Wanphen Okada,6,2021,58.32
2,Wanphen Okada,7,2021,46.91
2,Wanphen Okada,8,2021,59.11
2,Wanphen Okada,9,2021,47.53
2,Wanphen Okada,10,2021,80.00
32,Watsana Smits,0,2020,46.03
32,Watsana Smits,1,2020,50.61
32,Watsana Smits,2,2020,46.28
32,Watsana Smits,3,2020,57.26
32,Watsana Smits,4,2020,49.52
32,Watsana Smits,5,2020,54.26
32,Watsana Smits,6,2020,46.63
32,Watsana Smits,7,2020,43.96
32,Watsana Smits,8,2020,44.88
32,Watsana Smits,9,2020,47.91
32,Watsana Smits,10,2020,54.06
32,Watsana Smits,11,2020,44.75
32,Watsana Smits,0,2021,52.54
32,Watsana Smits,1,2021,34.96
32,Watsana Smits,2,2021,36.40
32,Watsana Smits,3,2021,56.07
32,Watsana Smits,4,2021,51.31
32,Watsana Smits,5,2021,53.07
32,Watsana Smits,6,2021,52.77
32,Watsana Smits,7,2021,57.69
32,Watsana Smits,8,2021,45.29
32,Watsana Smits,9,2021,38.77
32,Watsana Smits,10,2021,54.43
89,Winai Njoroge,0,2020,52.08
89,Winai Njoroge,1,2020,43.48
89,Winai Njoroge,2,2020,57.27
89,Winai Njoroge,3,2020,48.82
89,Winai Njoroge,4,2020,55.00
89,Winai Njoroge,5,2020,50.70
89,Winai Njoroge,6,2020,50.88
89,Winai Njoroge,7,2020,46.35
89,Winai Njoroge,8,2020,61.05
89,Winai Njoroge,9,2020,40.70
89,Winai Njoroge,10,2020,51.14
89,Winai Njoroge,11,2020,42.40
89,Winai Njoroge,0,2021,58.58
89,Winai Njoroge,1,2021,50.95
89,Winai Njoroge,2,2021,60.82
89,Winai Njoroge,3,2021,51.13
89,Winai Njoroge,4,2021,45.14
89,Winai Njoroge,5,2021,54.12
89,Winai Njoroge,6,2021,45.95
89,Winai Njoroge,7,2021,53.78
89,Winai Njoroge,8,2021,50.58
89,Winai Njoroge,9,2021,48.08
89,Winai Njoroge,10,2021,30.00
71,Xiaoyan Mishra,0,2020,49.00
71,Xiaoyan Mishra,1,2020,44.58
71,Xiaoyan Mishra,2,2020,43.57
71,Xiaoyan Mishra,3,2020,49.58
71,Xiaoyan Mishra,4,2020,57.70
71,Xiaoyan Mishra,5,2020,48.74
71,Xiaoyan Mishra,6,2020,51.11
71,Xiaoyan Mishra,7,2020,42.58
71,Xiaoyan Mishra,8,2020,51.00
71,Xiaoyan Mishra,9,2020,47.65
71,Xiaoyan Mishra,10,2020,53.03
71,Xiaoyan Mishra,11,2020,37.77
71,Xiaoyan Mishra,0,2021,40.04
71,Xiaoyan Mishra,1,2021,47.31
71,Xiaoyan Mishra,2,2021,52.00
71,Xiaoyan Mishra,3,2021,49.18
71,Xiaoyan Mishra,4,2021,51.97
71,Xiaoyan Mishra,5,2021,45.79
71,Xiaoyan Mishra,6,2021,43.89
71,Xiaoyan Mishra,7,2021,50.74
71,Xiaoyan Mishra,8,2021,54.32
71,Xiaoyan Mishra,9,2021,45.97
71,Xiaoyan Mishra,10,2021,52.33
62,Xiaoyan Suzuki,0,2020,66.53
62,Xiaoyan Suzuki,1,2020,45.08
62,Xiaoyan Suzuki,2,2020,64.00
62,Xiaoyan Suzuki,3,2020,63.31
62,Xiaoyan Suzuki,4,2020,48.00
62,Xiaoyan Suzuki,5,2020,52.73
62,Xiaoyan Suzuki,6,2020,52.15
62,Xiaoyan Suzuki,7,2020,47.17
62,Xiaoyan Suzuki,8,2020,42.00
62,Xiaoyan Suzuki,9,2020,47.08
62,Xiaoyan Suzuki,10,2020,54.22
62,Xiaoyan Suzuki,11,2020,52.86
62,Xiaoyan Suzuki,0,2021,51.31
62,Xiaoyan Suzuki,1,2021,50.19
62,Xiaoyan Suzuki,2,2021,44.00
62,Xiaoyan Suzuki,3,2021,54.33
62,Xiaoyan Suzuki,4,2021,46.72
62,Xiaoyan Suzuki,5,2021,59.69
62,Xiaoyan Suzuki,6,2021,44.72
62,Xiaoyan Suzuki,7,2021,39.04
62,Xiaoyan Suzuki,8,2021,54.63
62,Xiaoyan Suzuki,9,2021,48.43
62,Xiaoyan Suzuki,10,2021,33.20
20,Yael Hernandez,0,2020,47.07
20,Yael Hernandez,1,2020,46.73
20,Yael Hernandez,2,2020,52.18
20,Yael Hernandez,3,2020,38.44
20,Yael Hernandez,4,2020,44.88
20,Yael Hernandez,5,2020,54.41
20,Yael Hernandez,6,2020,41.56
20,Yael Hernandez,7,2020,42.49
20,Yael Hernandez,8,2020,49.58
20,Yael Hernandez,9,2020,49.07
20,Yael Hernandez,10,2020,56.50
20,Yael Hernandez,11,2020,52.52
20,Yael Hernandez,0,2021,44.84
20,Yael Hernandez,1,2021,54.68
20,Yael Hernandez,2,2021,49.88
20,Yael Hernandez,3,2021,56.26
20,Yael Hernandez,4,2021,51.30
20,Yael Hernandez,5,2021,50.04
20,Yael Hernandez,6,2021,41.73
20,Yael Hernandez,7,2021,48.17
20,Yael Hernandez,8,2021,54.54
20,Yael Hernandez,9,2021,49.60
20,Yael Hernandez,10,2021,78.00
95,Yael Smee,0,2020,52.61
95,Yael Smee,1,2020,62.24
95,Yael Smee,2,2020,47.82
95,Yael Smee,3,2020,50.78
95,Yael Smee,4,2020,61.14
95,Yael Smee,5,2020,49.21
95,Yael Smee,6,2020,53.97
95,Yael Smee,7,2020,49.25
95,Yael Smee,8,2020,50.35
95,Yael Smee,9,2020,47.63
95,Yael Smee,10,2020,51.77
95,Yael Smee,11,2020,52.96
95,Yael Smee,0,2021,58.76
95,Yael Smee,1,2021,55.23
95,Yael Smee,2,2021,48.32
95,Yael Smee,3,2021,49.35
95,Yael Smee,4,2021,52.78
95,Yael Smee,5,2021,45.00
95,Yael Smee,6,2021,52.08
95,Yael Smee,7,2021,37.25
95,Yael Smee,8,2021,53.03
95,Yael Smee,9,2021,48.23
95,Yael Smee,10,2021,62.67
101,Yahaya Su,0,2020,45.47
101,Yahaya Su,1,2020,40.82
101,Yahaya Su,2,2020,52.05
101,Yahaya Su,3,2020,48.35
101,Yahaya Su,4,2020,50.36
101,Yahaya Su,5,2020,50.97
101,Yahaya Su,6,2020,47.71
101,Yahaya Su,7,2020,49.61
101,Yahaya Su,8,2020,39.04
101,Yahaya Su,9,2020,53.81
101,Yahaya Su,10,2020,50.52
101,Yahaya Su,11,2020,55.21
101,Yahaya Su,0,2021,47.67
101,Yahaya Su,1,2021,54.65
101,Yahaya Su,2,2021,45.07
101,Yahaya Su,3,2021,50.19
101,Yahaya Su,4,2021,45.26
101,Yahaya Su,5,2021,54.37
101,Yahaya Su,6,2021,45.12
101,Yahaya Su,7,2021,53.78
101,Yahaya Su,8,2021,37.79
101,Yahaya Su,9,2021,52.04
101,Yahaya Su,10,2021,46.40
141,Yhudiyt Kozlova,0,2020,42.88
141,Yhudiyt Kozlova,1,2020,49.81
141,Yhudiyt Kozlova,2,2020,59.19
141,Yhudiyt Kozlova,3,2020,45.96
141,Yhudiyt Kozlova,4,2020,53.97
141,Yhudiyt Kozlova,5,2020,56.74
141,Yhudiyt Kozlova,6,2020,44.43
141,Yhudiyt Kozlova,7,2020,41.93
141,Yhudiyt Kozlova,8,2020,55.78
141,Yhudiyt Kozlova,9,2020,51.59
141,Yhudiyt Kozlova,10,2020,51.21
141,Yhudiyt Kozlova,11,2020,49.79
141,Yhudiyt Kozlova,0,2021,58.23
141,Yhudiyt Kozlova,1,2021,44.46
141,Yhudiyt Kozlova,2,2021,35.93
141,Yhudiyt Kozlova,3,2021,53.33
141,Yhudiyt Kozlova,4,2021,45.83
141,Yhudiyt Kozlova,5,2021,43.70
141,Yhudiyt Kozlova,6,2021,47.28
141,Yhudiyt Kozlova,7,2021,54.41
141,Yhudiyt Kozlova,8,2021,56.85
141,Yhudiyt Kozlova,9,2021,50.30
141,Yhudiyt Kozlova,10,2021,43.25
134,Yhudiyt Williams,0,2020,61.32
134,Yhudiyt Williams,1,2020,50.82
134,Yhudiyt Williams,2,2020,55.59
134,Yhudiyt Williams,3,2020,40.47
134,Yhudiyt Williams,4,2020,53.23
134,Yhudiyt Williams,5,2020,53.00
134,Yhudiyt Williams,6,2020,44.79
134,Yhudiyt Williams,7,2020,51.17
134,Yhudiyt Williams,8,2020,48.54
134,Yhudiyt Williams,9,2020,49.33
134,Yhudiyt Williams,10,2020,44.20
134,Yhudiyt Williams,11,2020,60.57
134,Yhudiyt Williams,0,2021,53.50
134,Yhudiyt Williams,1,2021,55.16
134,Yhudiyt Williams,2,2021,51.45
134,Yhudiyt Williams,3,2021,42.97
134,Yhudiyt Williams,4,2021,54.56
134,Yhudiyt Williams,5,2021,46.77
134,Yhudiyt Williams,6,2021,46.00
134,Yhudiyt Williams,7,2021,47.48
134,Yhudiyt Williams,8,2021,41.74
134,Yhudiyt Williams,9,2021,51.63
134,Yhudiyt Williams,10,2021,50.67
105,Yue Mahagna,0,2020,45.17
105,Yue Mahagna,1,2020,44.97
105,Yue Mahagna,2,2020,50.31
105,Yue Mahagna,3,2020,54.58
105,Yue Mahagna,4,2020,56.37
105,Yue Mahagna,5,2020,54.32
105,Yue Mahagna,6,2020,51.91
105,Yue Mahagna,7,2020,60.93
105,Yue Mahagna,8,2020,52.15
105,Yue Mahagna,9,2020,60.11
105,Yue Mahagna,10,2020,50.34
105,Yue Mahagna,11,2020,47.19
105,Yue Mahagna,0,2021,47.66
105,Yue Mahagna,1,2021,44.30
105,Yue Mahagna,2,2021,53.13
105,Yue Mahagna,3,2021,53.50
105,Yue Mahagna,4,2021,53.12
105,Yue Mahagna,5,2021,52.85
105,Yue Mahagna,6,2021,53.58
105,Yue Mahagna,7,2021,36.22
105,Yue Mahagna,8,2021,44.37
105,Yue Mahagna,9,2021,46.10
105,Yue Mahagna,10,2021,54.38
136,Zandile Atieno,0,2020,54.71
136,Zandile Atieno,1,2020,57.11
136,Zandile Atieno,2,2020,52.54
136,Zandile Atieno,3,2020,51.13
136,Zandile Atieno,4,2020,37.95
136,Zandile Atieno,5,2020,60.67
136,Zandile Atieno,6,2020,49.32
136,Zandile Atieno,7,2020,43.81
136,Zandile Atieno,8,2020,42.62
136,Zandile Atieno,9,2020,56.68
136,Zandile Atieno,10,2020,51.33
136,Zandile Atieno,11,2020,57.22
136,Zandile Atieno,0,2021,55.44
136,Zandile Atieno,1,2021,43.73
136,Zandile Atieno,2,2021,43.53
136,Zandile Atieno,3,2021,58.87
136,Zandile Atieno,4,2021,50.67
136,Zandile Atieno,5,2021,52.12
136,Zandile Atieno,6,2021,60.77
136,Zandile Atieno,7,2021,58.47
136,Zandile Atieno,8,2021,51.50
136,Zandile Atieno,9,2021,39.38
136,Zandile Atieno,10,2021,54.33
35,Zandile Lavyan,0,2020,46.25
35,Zandile Lavyan,1,2020,56.45
35,Zandile Lavyan,2,2020,36.21
35,Zandile Lavyan,3,2020,50.94
35,Zandile Lavyan,4,2020,39.33
35,Zandile Lavyan,5,2020,47.42
35,Zandile Lavyan,6,2020,50.67
35,Zandile Lavyan,7,2020,51.84
35,Zandile Lavyan,8,2020,55.08
35,Zandile Lavyan,9,2020,47.54
35,Zandile Lavyan,10,2020,51.38
35,Zandile Lavyan,11,2020,49.97
35,Zandile Lavyan,0,2021,42.08
